player_id,short_name,long_name,age,dob,height_cm,weight_kg,fifa_version,fifa_update,update_as_of,player_positions,overall,potential,value_eur,club_name,league_name,nationality_name,preferred_foot,skill_moves,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,skill_dribbling,skill_long_passing,skill_ball_control,movement_acceleration,movement_agility,power_shot_power,power_long_shots,mentality_positioning,mentality_vision,defending_marking_awareness,defending_standing_tackle,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
236699,s.lukic,Saša Luki?,27,8/13/1996,183,73,24,2,9/22/2023,CM,77,78,10000000,Fulham,English Premier League,Serbia,Right,3,68,77,81,68,72,69,65,58,78,81,78,81,62,65,82,78,70,80,67,72,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
236772,d.soboslai,Dominik Szoboszlai,23,10/25/2000,186,73,24,2,9/22/2023,CAM,82,84,75000000,Liverpool,English Premier League,Hungary,Right,4,82,84,83,34,64,85,77,58,84,83,84,83,78,80,83,81,79,84,32,30,10,12,81+3,81+3,81+3,81,82,82,82,81,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,65+3,63+3,63+3,63+3,65+3,62+3,56+3,56+3,56+3,62+3,17+3
236786,m.terrier,Martin Terrier,27,3/4/1997,183,81,24,2,9/22/2023,LM,81,82,25000000,Rennes,French Ligue 1,France,Right,3,82,75,80,36,72,73,85,75,76,80,76,82,83,73,78,72,82,77,27,31,9,7,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
236791,a.barak,Antonín Barák,29,12/3/1994,190,86,24,2,9/22/2023,CM,78,78,5000000,Fiorentina,Italian Serie A,Czech Republic,Left,4,77,79,80,65,75,77,76,68,78,80,78,83,73,73,81,79,79,78,64,67,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
236804,f.medina,Facundo Medina,24,5/28/1999,184,82,24,2,9/22/2023,CB,80,82,25000000,Lens,French Ligue 1,Argentina,Left,3,36,69,68,80,78,62,39,74,68,68,68,74,68,62,79,73,63,68,80,82,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
236920,j.kluivert,Justin Kluivert,24,5/5/1999,171,68,24,2,9/22/2023,RM,77,79,11000000,Bournemouth,English Premier League,Netherlands,Right,4,73,71,81,38,63,77,71,56,72,81,72,77,88,86,71,66,72,74,30,35,8,5,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2
237161,s.longstaff,Sean Longstaff,26,10/30/1997,181,77,24,2,9/22/2023,CM,78,79,25000000,Newcastle United,English Premier League,England,Right,2,65,75,75,73,72,63,60,53,76,75,76,78,61,59,80,77,75,78,79,75,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
237221,j.foyth,Juan Foyth,26,1/12/1998,190,77,24,2,9/22/2023,RB,80,81,18000000,Villarreal,Spanish La Liga,Argentina,Right,3,46,71,69,81,77,73,43,78,68,69,68,78,70,68,79,69,53,65,80,82,5,10,73+2,73+2,73+2,78,77,77,77,78,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
237238,s.mctominay,Scott McTominay,27,12/8/1996,192,84,24,2,9/22/2023,CDM,79,80,32000000,Manchester United,English Premier League,Scotland,Right,3,74,72,77,77,84,65,70,78,71,77,71,75,58,58,77,78,72,70,80,79,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
237646,d.munoz,Daniel Muñoz,27,5/26/1996,183,79,24,2,9/22/2023,RB,77,78,15000000,Crystal Palace,English Premier League,Colombia,Right,2,65,69,70,75,78,69,69,77,69,70,69,70,81,78,75,71,70,69,76,77,5,10,73+2,73+2,73+2,78,77,77,77,78,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
237678,i.konate,Ibrahima Konaté,24,5/25/1999,193,83,24,2,9/22/2023,CB,81,83,45000000,Liverpool,English Premier League,France,Right,3,34,57,68,82,82,38,29,78,54,68,54,70,67,60,75,69,37,51,81,85,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
237681,t.kubo,Takefusa Kubo,22,6/4/2001,170,63,24,2,9/22/2023,RW,80,82,60000000,Real Sociedad,Spanish La Liga,Japan,Left,4,75,76,83,40,60,77,80,49,76,83,76,84,89,85,78,74,79,76,28,43,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
237692,p.foden,Phil Foden,23,5/28/2000,169,69,24,2,9/22/2023,LW,85,87,130000000,Manchester City,English Premier League,England,Left,4,79,82,88,57,60,78,81,47,83,88,83,90,86,91,86,82,83,84,59,59,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
237819,n.dominguez,Nicolás Domínguez,25,6/28/1998,179,73,24,2,9/22/2023,CDM,77,78,17000000,Nottingham Forest,English Premier League,Argentina,Right,3,66,71,74,72,77,60,65,68,72,74,72,78,74,82,80,77,63,74,73,78,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
237942,p.estupinan,Pervis Estupiñán,26,1/21/1998,175,78,24,2,9/22/2023,LB,80,81,35000000,Brighton & Hove Albion,English Premier League,Ecuador,Left,3,47,71,77,77,75,81,48,75,66,77,66,78,78,74,80,64,64,60,76,81,5,14,77+3,77+3,77+3,82,80,80,80,82,80+3,80+3,80+3,82+3,78+3,78+3,78+3,82+3,81+3,78+3,78+3,78+3,81+3,80+3,76+3,76+3,76+3,80+3,18+3
237985,k.danso,Kevin Danso,25,9/19/1998,190,79,24,2,9/22/2023,CB,80,81,25000000,Lens,French Ligue 1,Austria,Right,2,32,55,59,79,85,44,26,82,54,59,54,68,68,57,69,58,33,52,76,82,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
238067,n.zaniolo,Nicolò Zaniolo,24,7/2/1999,190,83,24,2,9/22/2023,RM,80,82,20000000,Aston Villa,English Premier League,Italy,Left,4,78,72,81,51,86,68,78,64,74,81,74,83,79,77,75,71,85,76,60,63,8,5,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2
238095,n.milenkovic,Nikola Milenkovi?,26,10/12/1997,195,92,24,2,9/22/2023,CB,79,80,16000000,Fiorentina,Italian Serie A,Serbia,Right,2,45,62,60,79,83,66,38,83,58,60,58,70,67,50,69,66,25,55,78,81,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
238216,c.gallagher,Conor Gallagher,24,2/6/2000,182,73,24,2,9/22/2023,CM,78,80,48000000,Chelsea,English Premier League,England,Right,3,75,74,77,68,75,69,75,49,74,77,74,78,68,68,77,76,78,75,71,75,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
238717,e.pinnock,Ethan Pinnock,30,5/29/1993,188,78,24,2,9/22/2023,CB,79,79,15000000,Brentford,English Premier League,Jamaica,Left,2,37,57,60,80,82,42,33,77,58,60,58,66,65,51,67,65,39,58,77,81,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
239053,F. Valverde,Federico Valverde,25,7/22/1998,183,72,24,2,9/22/2023,CM,88,89,100000000,Real Madrid,Spanish La Liga,Uruguay,Right,3,82,84,83,80,82,78,79,59,85,83,85,88,84,77,87,88,86,86,83,85,15,8,82+3,82+3,82+3,85,85,85,85,85,86+3,86+3,86+3,85+3,87+3,87+3,87+3,85+3,84+3,85+3,85+3,85+3,84+3,83+3,80+3,80+3,80+3,83+3,18+3
239085,E. Haaland,Erling Haaland,23,7/21/2000,191,87,24,2,9/22/2023,ST,91,93,180000000,Manchester City,English Premier League,Norway,Left,3,93,66,79,45,88,47,96,83,70,79,70,82,82,76,77,53,96,74,43,47,11,6,90+3,90+3,90+3,91,91,91,91,91,89+3,89+3,89+3,89+3,81+3,81+3,81+3,89+3,68+3,63+3,63+3,63+3,68+3,63+3,54+3,54+3,54+3,63+3,18+3
239231,m.cucurella,Marc Cucurella,25,7/22/1998,175,68,24,2,9/22/2023,LB,79,80,25000000,Chelsea,English Premier League,Spain,Left,3,68,77,79,75,74,79,68,55,76,79,76,80,78,77,79,77,76,76,75,80,5,14,77+3,77+3,77+3,82,80,80,80,82,80+3,80+3,80+3,82+3,78+3,78+3,78+3,82+3,81+3,78+3,78+3,78+3,81+3,80+3,76+3,76+3,76+3,80+3,18+3
239770,n.casale,Nicolò Casale,26,2/14/1998,191,83,24,2,9/22/2023,CB,79,80,14000000,Lazio,Italian Serie A,Italy,Right,2,53,66,70,80,79,69,47,77,64,70,64,69,74,60,70,63,54,63,80,80,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
239807,d.frattesi,Davide Frattesi,24,9/22/1999,184,73,24,2,9/22/2023,CM,80,82,30000000,Internazionale,Italian Serie A,Italy,Right,3,71,78,80,68,70,67,73,61,81,80,81,85,80,74,84,80,76,84,66,73,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
240130,e.militao,Éder Militão,26,1/18/1998,186,78,24,2,9/22/2023,CB,86,87,70000000,Real Madrid,Spanish La Liga,Brazil,Right,2,50,69,70,86,82,69,48,87,64,70,64,72,82,70,78,76,64,59,86,87,12,10,68+3,68+3,68+3,63,65,65,65,63,65+3,65+3,65+3,65+3,70+3,70+3,70+3,65+3,76+3,80+3,80+3,80+3,76+3,78+3,85+3,85+3,85+3,78+3,19+3
240243,m.cunha,Matheus Cunha,24,5/27/1999,183,76,24,2,9/22/2023,ST,78,80,42000000,Wolverhampton Wanderers,English Premier League,Brazil,Right,4,78,75,84,40,73,75,77,68,76,84,76,82,76,83,78,67,79,77,37,38,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
240452,m.nzola,M'Bala Nzola,27,8/18/1996,185,79,24,2,9/22/2023,ST,78,79,8000000,Fiorentina,Italian Serie A,Angola,Left,3,75,60,75,29,82,52,80,72,56,75,56,78,87,66,69,62,78,53,29,24,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
240638,t.reijnders,Tijjani Reijnders,25,7/29/1998,185,79,24,2,9/22/2023,CM,78,79,23000000,Milan,Italian Serie A,Netherlands,Right,3,74,75,79,71,73,72,73,61,76,79,76,80,82,84,77,74,78,78,74,71,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
240679,t.koopmeiners,Teun Koopmeiners,26,2/28/1998,186,79,24,2,9/22/2023,CM,80,81,40000000,Atalanta,Italian Serie A,Netherlands,Left,3,75,80,75,76,77,76,70,73,78,75,78,81,64,66,84,83,75,77,79,75,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
240690,n.gonzalez,Nicolás González,26,4/6/1998,180,72,24,2,9/22/2023,RW,81,82,40000000,Fiorentina,Italian Serie A,Argentina,Left,4,76,73,85,45,64,78,80,80,71,85,71,85,85,81,80,66,81,69,39,46,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
240709,r.baku,Ridle Baku,26,4/8/1998,176,68,24,2,9/22/2023,RB,79,80,8000000,Wolfsburg,German Bundesliga,Germany,Right,3,73,74,83,72,77,79,74,49,74,83,74,78,84,85,76,71,76,75,76,74,5,10,73+2,73+2,73+2,78,77,77,77,78,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
240753,a.gouiri,Amine Gouiri,24,2/16/2000,180,72,24,2,9/22/2023,ST,79,81,28000000,Rennes,French Ligue 1,Algeria,Right,4,81,76,82,45,71,76,81,68,76,82,76,80,80,76,79,69,82,76,44,41,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
240833,y.moukoko,Youssoufa Moukoko,19,11/20/2004,179,74,24,2,9/22/2023,ST,77,80,25000000,Dortmund,German Bundesliga,Germany,Left,4,75,59,79,34,65,47,79,69,59,79,59,81,82,85,71,48,78,59,32,31,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
241042,o.skipp,Oliver Skipp,23,9/16/2000,177,66,24,2,9/22/2023,CDM,77,79,15000000,Tottenham Hotspur,English Premier League,England,Right,2,47,68,69,75,71,52,41,51,70,69,70,74,69,65,78,76,54,71,78,77,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
241084,l.diaz,Luis Díaz,27,1/13/1997,180,72,24,2,9/22/2023,LW,84,85,75000000,Liverpool,English Premier League,Colombia,Right,4,81,75,89,34,74,76,81,62,76,89,76,87,92,88,76,71,82,77,25,38,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
241095,n.vlasic,Nikola Vlaši?,26,10/4/1997,178,76,24,2,9/22/2023,CF,78,79,13000000,Torino,Italian Serie A,Croatia,Right,3,75,76,82,57,73,71,73,65,76,82,76,82,79,78,80,74,75,77,62,62,12,10,82+2,82+2,82+2,84,83,83,83,84,83+1,83+1,83+1,83+1,77+3,77+3,77+3,83+1,61+3,59+3,59+3,59+3,61+3,56+3,50+3,50+3,50+3,56+3,19+3
241461,f.torres,Ferran Torres,24,2/29/2000,184,77,24,2,9/22/2023,LW,82,84,35000000,Barcelona,Spanish La Liga,Spain,Right,4,79,78,84,35,68,78,81,75,79,84,79,83,87,84,79,77,85,80,34,24,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
241464,p.torres,Pau Torres,27,1/16/1997,191,84,24,2,9/22/2023,CB,83,84,45000000,Aston Villa,English Premier League,Spain,Left,2,38,68,64,84,81,55,28,85,68,64,68,80,69,67,80,78,42,67,83,85,6,8,60+2,60+2,60+2,56,58,58,58,56,58+2,58+2,58+2,60+2,66+2,66+2,66+2,60+2,73+2,78+2,78+2,78+2,73+2,75+2,83+2,83+2,83+2,75+2,18+2
241486,j.kounde,Jules Koundé,25,11/12/1998,178,69,24,2,9/22/2023,CB,85,86,50000000,Barcelona,Spanish La Liga,France,Right,3,45,68,72,86,80,62,47,80,65,72,65,77,85,71,82,75,47,62,86,86,5,14,66+3,66+3,66+3,65,66,66,66,65,67+3,67+3,67+3,66+3,71+3,71+3,71+3,66+3,75+3,80+3,80+3,80+3,75+3,78+3,84+1,84+1,84+1,78+3,19+3
241637,a.tchouameni,Aurélien Tchouaméni,24,1/27/2000,185,74,24,2,9/22/2023,CDM,84,86,90000000,Real Madrid,Spanish La Liga,France,Right,3,69,79,78,81,81,68,65,74,80,78,80,81,74,72,85,84,74,82,84,82,5,9,71+3,71+3,71+3,71,73,73,73,71,75+3,75+3,75+3,74+3,80+3,80+3,80+3,74+3,79+3,83+3,83+3,83+3,79+3,79+3,82+3,82+3,82+3,79+3,17+3
241721,r.leao,Rafael Leão,24,6/10/1999,189,78,24,2,9/22/2023,LW,86,88,90000000,Milan,Italian Serie A,Portugal,Right,4,80,75,89,27,76,78,84,65,75,89,75,87,93,85,80,63,84,75,24,24,15,11,82+3,82+3,82+3,88,88,88,88,88,89,89,89,88+1,82+3,82+3,82+3,88+1,66+3,63+3,63+3,63+3,66+3,61+3,50+3,50+3,50+3,61+3,20+3
241852,m.diaby,Moussa Diaby,24,7/7/1999,170,64,24,2,9/22/2023,RM,84,86,55000000,Aston Villa,English Premier League,France,Left,4,73,75,87,42,59,76,80,28,76,87,76,85,95,92,80,72,79,77,48,35,8,5,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2
242000,k.mavropanos,Konstantinos Mavropanos,26,12/11/1997,191,78,24,2,9/22/2023,CB,78,79,18000000,West Ham United,English Premier League,Greece,Right,2,56,54,60,78,82,45,50,81,49,60,49,60,73,52,62,74,38,44,80,86,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
242201,l.milla,Luis Milla,29,10/7/1994,175,73,24,2,9/22/2023,CM,78,78,3500000,Getafe,Spanish La Liga,Spain,Right,3,72,77,72,75,73,72,70,48,78,72,78,78,72,69,81,77,79,78,80,81,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
242434,c.jones,Curtis Jones,23,1/30/2001,185,72,24,2,9/22/2023,CM,77,79,35000000,Liverpool,English Premier League,England,Right,4,68,73,80,68,72,65,65,50,74,80,74,81,68,76,79,76,72,76,71,72,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
242444,j.felix,João Félix,24,11/10/1999,180,63,24,2,9/22/2023,CF,81,83,30000000,Barcelona,Spanish La Liga,Portugal,Right,5,79,78,86,40,67,77,78,69,79,86,79,84,82,88,81,73,81,80,40,42,12,10,82+2,82+2,82+2,84,83,83,83,84,83+1,83+1,83+1,83+1,77+3,77+3,77+3,83+1,61+3,59+3,59+3,59+3,61+3,56+3,50+3,50+3,50+3,56+3,19+3
242516,c.gakpo,Cody Gakpo,24,5/7/1999,187,78,24,2,9/22/2023,CF,83,85,50000000,Liverpool,English Premier League,Netherlands,Right,4,82,78,86,42,73,83,83,68,78,86,78,85,87,80,78,70,81,79,39,38,12,10,82+2,82+2,82+2,84,83,83,83,84,83+1,83+1,83+1,83+1,77+3,77+3,77+3,83+1,61+3,59+3,59+3,59+3,61+3,56+3,50+3,50+3,50+3,56+3,19+3
242577,r.faivre,Romain Faivre,25,7/14/1998,180,68,24,2,9/22/2023,RM,77,78,15000000,Bournemouth,English Premier League,France,Left,4,73,76,80,62,67,77,72,61,77,80,77,79,78,80,76,69,73,78,66,64,8,5,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2
242578,b.badiashile,Benoît Badiashile,23,3/26/2001,194,67,24,2,9/22/2023,CB,78,80,32000000,Chelsea,English Premier League,France,Left,2,47,67,58,79,76,48,38,79,68,58,68,67,53,42,78,77,47,68,79,80,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
242664,a.saelemaekers,Alexis Saelemaekers,24,6/27/1999,180,72,24,2,9/22/2023,RW,78,80,10000000,Bologna,Italian Serie A,Belgium,Right,4,67,75,81,64,66,80,68,45,73,81,73,81,82,87,77,70,74,71,65,66,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
243014,b.mbeumo,Bryan Mbeumo,24,8/7/1999,171,64,24,2,9/22/2023,RW,78,80,38000000,Brentford,English Premier League,Cameroon,Left,4,77,72,79,45,74,75,77,62,74,79,74,76,87,87,72,65,80,75,48,41,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
243241,a.buongiorno,Alessandro Buongiorno,24,6/6/1999,192,84,24,2,9/22/2023,CB,77,79,30000000,Torino,Italian Serie A,Italy,Left,2,45,69,60,79,74,63,36,72,68,60,68,71,62,57,77,72,37,67,78,81,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
243576,p.porro,Pedro Porro,24,9/13/1999,176,68,24,2,9/22/2023,RB,81,83,45000000,Tottenham Hotspur,English Premier League,Spain,Right,3,73,77,81,74,77,82,68,69,77,81,77,83,80,78,76,74,80,77,75,78,5,10,73+2,73+2,73+2,78,77,77,77,78,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
243630,j.david,Jonathan David,24,1/14/2000,180,73,24,2,9/22/2023,ST,81,83,50000000,Lille,French Ligue 1,Canada,Right,3,81,71,79,34,75,67,84,76,72,79,72,79,80,75,77,69,85,73,33,29,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
243715,w.saliba,William Saliba,23,3/24/2001,193,76,24,2,9/22/2023,CB,83,85,80000000,Arsenal,English Premier League,France,Right,2,39,69,72,84,82,58,35,72,66,72,66,81,77,50,83,76,43,62,82,87,6,8,60+2,60+2,60+2,56,58,58,58,56,58+2,58+2,58+2,60+2,66+2,66+2,66+2,60+2,73+2,78+2,78+2,78+2,73+2,75+2,83+2,83+2,83+2,75+2,18+2
243812,r.rodrygo,Rodrygo,23,1/9/2001,174,68,24,2,9/22/2023,RW,85,87,100000000,Real Madrid,Spanish La Liga,Brazil,Right,4,81,79,86,31,62,79,87,67,80,86,80,87,89,87,80,73,83,82,21,34,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
243854,m.simakan,Mohamed Simakan,24,5/3/2000,187,82,24,2,9/22/2023,CB,79,81,35000000,RB Leipzig,German Bundesliga,France,Right,2,43,64,67,80,80,60,39,80,64,67,64,68,71,64,70,69,54,63,81,84,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
244261,l.majer,Lovro Majer,26,1/17/1998,176,74,24,2,9/22/2023,CM,79,80,25000000,Wolfsburg,German Bundesliga,Croatia,Left,4,73,81,85,60,67,79,71,55,80,85,80,84,75,84,82,79,77,80,63,65,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
244263,a.rrahmani,Amir Rrahmani,30,2/24/1994,190,74,24,2,9/22/2023,CB,81,81,20000000,Napoli,Italian Serie A,Kosovo,Right,2,51,58,59,83,80,49,43,78,53,59,53,69,56,49,69,65,49,48,82,85,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
244309,t.teuma,Teddy Teuma,30,9/30/1993,176,72,24,2,9/22/2023,CM,79,79,7000000,Reims,French Ligue 1,Malta,Left,3,77,79,75,73,76,77,73,51,80,75,80,79,69,72,79,80,77,82,76,76,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
244749,n.aguerd,Nayef Aguerd,28,3/30/1996,188,76,24,2,9/22/2023,CB,79,79,38000000,West Ham United,English Premier League,Morocco,Left,2,50,64,58,81,75,48,40,81,62,58,62,74,61,58,74,75,52,60,81,83,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
244892,s.diop,Sofiane Diop,23,6/9/2000,165,49,24,2,9/22/2023,LM,77,79,15000000,Nice,French Ligue 1,France,Right,4,71,75,82,54,53,77,70,39,76,82,76,81,72,81,76,68,76,77,56,58,9,7,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
